accel,battery,light,lock,noti_pendding,noti_posted,noti_removed,proximity,ringer,screen_on,state,timestamp,unlock_duration
142.0,3.0,154.0,1083731.0,0.0,1349255.0,1339866.0,5.0,2.0,3.0,2.0,1463739909648.0,160118.0
10242.0,3.0,91.0,4886.0,0.0,1359255.0,1349866.0,5.0,2.0,1.0,2.0,1463739919648.0,4153.0
4140.0,3.0,142.0,14886.0,0.0,1369255.0,1359866.0,5.0,2.0,1.0,2.0,1463739929648.0,4153.0
14140.0,3.0,142.0,24886.0,0.0,1379255.0,1369866.0,5.0,2.0,1.0,2.0,1463739939648.0,4153.0
24140.0,3.0,124.0,34886.0,0.0,1389255.0,1379866.0,5.0,2.0,1.0,2.0,1463739949648.0,4153.0
34140.0,3.0,144.0,44886.0,0.0,1399255.0,1389866.0,5.0,2.0,1.0,2.0,1463739959648.0,4153.0
44140.0,3.0,144.0,54886.0,0.0,1409255.0,1399866.0,5.0,2.0,1.0,2.0,1463739969648.0,4153.0
8343.0,3.0,117.0,64886.0,0.0,1419255.0,1409866.0,5.0,2.0,0.0,1.0,1463739979648.0,4153.0
1684.0,3.0,143.0,2185.0,0.0,1429255.0,1419866.0,5.0,2.0,0.0,3.0,1463739989648.0,15277.0
11684.0,3.0,145.0,12185.0,0.0,1439255.0,1429866.0,5.0,2.0,0.0,3.0,1463739999648.0,15277.0
21684.0,3.0,144.0,22185.0,0.0,1449255.0,1439866.0,5.0,2.0,0.0,3.0,1463740009648.0,15277.0
31684.0,3.0,144.0,32185.0,0.0,1459255.0,1449866.0,5.0,2.0,0.0,3.0,1463740019648.0,15277.0
41684.0,3.0,142.0,42185.0,0.0,1469255.0,1459866.0,5.0,2.0,0.0,3.0,1463740029648.0,15277.0
51684.0,3.0,152.0,52185.0,0.0,1479255.0,1469866.0,5.0,2.0,0.0,3.0,1463740039648.0,15277.0
61684.0,3.0,152.0,62185.0,0.0,1489255.0,1479866.0,5.0,2.0,0.0,3.0,1463740049648.0,15277.0
71684.0,3.0,152.0,72185.0,0.0,1499255.0,1489866.0,5.0,2.0,0.0,3.0,1463740059648.0,15277.0
81684.0,3.0,152.0,82185.0,0.0,1509255.0,1499866.0,5.0,2.0,0.0,3.0,1463740069648.0,15277.0
91684.0,3.0,152.0,92185.0,0.0,1519255.0,1509866.0,5.0,2.0,0.0,3.0,1463740079648.0,15277.0
101684.0,3.0,152.0,102185.0,0.0,1529255.0,1519866.0,5.0,2.0,0.0,3.0,1463740089648.0,15277.0
111684.0,3.0,152.0,112185.0,0.0,1539255.0,1529866.0,5.0,2.0,0.0,3.0,1463740099648.0,15277.0
121684.0,3.0,145.0,122185.0,0.0,1549255.0,1539866.0,5.0,2.0,0.0,3.0,1463740109648.0,15277.0
131684.0,3.0,149.0,132185.0,0.0,1559255.0,1549866.0,5.0,2.0,0.0,3.0,1463740119648.0,15277.0
141684.0,3.0,149.0,142185.0,0.0,1569255.0,1559866.0,5.0,2.0,0.0,3.0,1463740129648.0,15277.0
151684.0,3.0,149.0,152185.0,0.0,1579255.0,1569866.0,5.0,2.0,0.0,3.0,1463740139648.0,15277.0
161684.0,3.0,153.0,162185.0,0.0,1589255.0,1579866.0,5.0,2.0,0.0,3.0,1463740149648.0,15277.0
171684.0,3.0,153.0,172185.0,0.0,1599255.0,1589866.0,5.0,2.0,0.0,3.0,1463740159648.0,15277.0
181684.0,3.0,137.0,182185.0,0.0,1609255.0,1599866.0,5.0,2.0,0.0,3.0,1463740169648.0,15277.0
191684.0,3.0,143.0,192185.0,0.0,1619255.0,1609866.0,5.0,2.0,0.0,3.0,1463740179648.0,15277.0
201684.0,3.0,138.0,202185.0,0.0,1629255.0,1619866.0,5.0,2.0,0.0,3.0,1463740189648.0,15277.0
211684.0,3.0,138.0,212185.0,0.0,1639255.0,1629866.0,5.0,2.0,0.0,3.0,1463740199648.0,15277.0
221684.0,3.0,138.0,222185.0,0.0,1649255.0,1639866.0,5.0,2.0,0.0,3.0,1463740209648.0,15277.0
231684.0,3.0,138.0,232185.0,0.0,1659255.0,1649866.0,5.0,2.0,0.0,3.0,1463740219648.0,15277.0
241684.0,3.0,138.0,242185.0,0.0,1669255.0,1659866.0,5.0,2.0,0.0,3.0,1463740229648.0,15277.0
251684.0,3.0,138.0,252185.0,0.0,1679255.0,1669866.0,5.0,2.0,0.0,3.0,1463740239648.0,15277.0
261684.0,3.0,138.0,262185.0,0.0,1689255.0,1679866.0,5.0,2.0,0.0,3.0,1463740249648.0,15277.0
271684.0,3.0,138.0,272185.0,0.0,1699255.0,1689866.0,5.0,2.0,0.0,3.0,1463740259648.0,15277.0
281684.0,3.0,138.0,282185.0,0.0,1709255.0,1699866.0,5.0,2.0,0.0,3.0,1463740269648.0,15277.0
291684.0,3.0,154.0,292185.0,0.0,1719255.0,1709866.0,5.0,2.0,0.0,3.0,1463740279648.0,15277.0
301684.0,3.0,62.0,302185.0,0.0,1729255.0,1719866.0,5.0,2.0,0.0,3.0,1463740289648.0,15277.0
311684.0,3.0,62.0,312185.0,0.0,1739255.0,1729866.0,5.0,2.0,0.0,3.0,1463740299648.0,15277.0
321684.0,3.0,62.0,322185.0,0.0,1749255.0,1739866.0,5.0,2.0,0.0,3.0,1463740309648.0,15277.0
331684.0,3.0,62.0,332185.0,0.0,1759255.0,1749866.0,5.0,2.0,0.0,3.0,1463740319648.0,15277.0
341684.0,3.0,62.0,342185.0,0.0,1769255.0,1759866.0,5.0,2.0,0.0,3.0,1463740329648.0,15277.0
351684.0,3.0,62.0,352185.0,0.0,1779255.0,1769866.0,5.0,2.0,0.0,3.0,1463740339648.0,15277.0
361684.0,3.0,62.0,362185.0,0.0,1789255.0,1779866.0,5.0,2.0,0.0,3.0,1463740349648.0,15277.0
371684.0,3.0,62.0,372185.0,0.0,1799255.0,1789866.0,5.0,2.0,0.0,3.0,1463740359648.0,15277.0
381684.0,3.0,62.0,382185.0,0.0,1809255.0,1799866.0,5.0,2.0,0.0,3.0,1463740369648.0,15277.0
391684.0,3.0,62.0,392185.0,0.0,1819255.0,1809866.0,5.0,2.0,0.0,3.0,1463740379648.0,15277.0
401684.0,3.0,62.0,402185.0,0.0,1829255.0,1819866.0,5.0,2.0,0.0,3.0,1463740389648.0,15277.0
411684.0,3.0,62.0,412185.0,0.0,1839255.0,1829866.0,5.0,2.0,0.0,3.0,1463740399648.0,15277.0
421684.0,3.0,62.0,422185.0,0.0,1849255.0,1839866.0,5.0,2.0,0.0,3.0,1463740409648.0,15277.0
431684.0,3.0,62.0,432185.0,0.0,1859255.0,1849866.0,5.0,2.0,0.0,3.0,1463740419648.0,15277.0
441684.0,3.0,62.0,442185.0,0.0,1869255.0,1859866.0,5.0,2.0,0.0,3.0,1463740429648.0,15277.0
451684.0,3.0,62.0,452185.0,0.0,1879255.0,1869866.0,5.0,2.0,0.0,3.0,1463740439648.0,15277.0
461684.0,3.0,62.0,462185.0,0.0,1889255.0,1879866.0,5.0,2.0,0.0,3.0,1463740449648.0,15277.0
471684.0,3.0,62.0,472185.0,0.0,1899255.0,1889866.0,5.0,2.0,0.0,3.0,1463740459648.0,15277.0
481684.0,3.0,62.0,482185.0,0.0,1909255.0,1899866.0,5.0,2.0,0.0,3.0,1463740469648.0,15277.0
491684.0,3.0,62.0,492185.0,0.0,1919255.0,1909866.0,5.0,2.0,0.0,3.0,1463740479648.0,15277.0
501684.0,3.0,62.0,502185.0,0.0,1929255.0,1919866.0,5.0,2.0,0.0,3.0,1463740489648.0,15277.0
511684.0,3.0,62.0,512185.0,0.0,1939255.0,1929866.0,5.0,2.0,0.0,3.0,1463740499648.0,15277.0
521684.0,3.0,62.0,522185.0,0.0,1949255.0,1939866.0,5.0,2.0,0.0,3.0,1463740509648.0,15277.0
531684.0,3.0,62.0,532185.0,0.0,1959255.0,1949866.0,5.0,2.0,0.0,3.0,1463740519648.0,15277.0
541684.0,3.0,139.0,542185.0,0.0,1969255.0,1959866.0,5.0,2.0,0.0,3.0,1463740529648.0,15277.0
551684.0,3.0,139.0,552185.0,0.0,1979255.0,1969866.0,5.0,2.0,0.0,3.0,1463740539648.0,15277.0
561684.0,3.0,139.0,562185.0,0.0,1989255.0,1979866.0,5.0,2.0,0.0,3.0,1463740549648.0,15277.0
571684.0,3.0,139.0,572185.0,0.0,1999255.0,1989866.0,5.0,2.0,0.0,3.0,1463740559648.0,15277.0
581684.0,3.0,139.0,582185.0,0.0,2009255.0,1999866.0,5.0,2.0,0.0,3.0,1463740569648.0,15277.0
591684.0,3.0,139.0,592185.0,0.0,2019255.0,2009866.0,5.0,2.0,0.0,3.0,1463740579648.0,15277.0
601684.0,3.0,143.0,602185.0,0.0,2029255.0,2019866.0,5.0,2.0,0.0,3.0,1463740589648.0,15277.0
611684.0,3.0,155.0,612185.0,0.0,2039255.0,2029866.0,5.0,2.0,0.0,3.0,1463740599648.0,15277.0
621684.0,3.0,155.0,622185.0,0.0,2049255.0,2039866.0,5.0,2.0,0.0,3.0,1463740609648.0,15277.0
631684.0,3.0,155.0,632185.0,0.0,2059255.0,2049866.0,5.0,2.0,0.0,3.0,1463740619648.0,15277.0
641684.0,3.0,155.0,642185.0,0.0,2069255.0,2059866.0,5.0,2.0,0.0,3.0,1463740629648.0,15277.0
651684.0,3.0,155.0,652185.0,0.0,2079255.0,2069866.0,5.0,2.0,0.0,3.0,1463740639648.0,15277.0
661684.0,3.0,155.0,662185.0,0.0,2089255.0,2079866.0,5.0,2.0,0.0,3.0,1463740649648.0,15277.0
671684.0,3.0,155.0,672185.0,0.0,2099255.0,2089866.0,5.0,2.0,0.0,3.0,1463740659648.0,15277.0
681684.0,3.0,155.0,682185.0,0.0,2109255.0,2099866.0,5.0,2.0,0.0,3.0,1463740669648.0,15277.0
691684.0,3.0,155.0,692185.0,0.0,2119255.0,2109866.0,5.0,2.0,0.0,3.0,1463740679648.0,15277.0
701684.0,3.0,155.0,702185.0,0.0,2129255.0,2119866.0,5.0,2.0,0.0,3.0,1463740689648.0,15277.0
711684.0,3.0,155.0,712185.0,0.0,2139255.0,2129866.0,5.0,2.0,0.0,3.0,1463740699648.0,15277.0
721684.0,3.0,155.0,722185.0,0.0,2149255.0,2139866.0,5.0,2.0,0.0,3.0,1463740709648.0,15277.0
731684.0,3.0,155.0,732185.0,0.0,2159255.0,2149866.0,5.0,2.0,0.0,3.0,1463740719648.0,15277.0
741684.0,3.0,155.0,742185.0,0.0,2169255.0,2159866.0,5.0,2.0,0.0,3.0,1463740729648.0,15277.0
751684.0,3.0,155.0,752185.0,0.0,2179255.0,2169866.0,5.0,2.0,0.0,3.0,1463740739648.0,15277.0
761684.0,3.0,95.0,762185.0,0.0,2189255.0,2179866.0,5.0,2.0,0.0,3.0,1463740749648.0,15277.0
771684.0,3.0,95.0,772185.0,0.0,2199255.0,2189866.0,5.0,2.0,0.0,3.0,1463740759648.0,15277.0
781684.0,3.0,95.0,782185.0,0.0,2209255.0,2199866.0,5.0,2.0,0.0,3.0,1463740769648.0,15277.0
791684.0,3.0,95.0,792185.0,0.0,2219255.0,2209866.0,5.0,2.0,0.0,3.0,1463740779648.0,15277.0
801684.0,3.0,95.0,802185.0,0.0,2229255.0,2219866.0,5.0,2.0,0.0,3.0,1463740789648.0,15277.0
811684.0,3.0,95.0,812185.0,0.0,2239255.0,2229866.0,5.0,2.0,0.0,3.0,1463740799648.0,15277.0
821684.0,3.0,95.0,822185.0,0.0,2249255.0,2239866.0,5.0,2.0,0.0,3.0,1463740809648.0,15277.0
831684.0,3.0,95.0,832185.0,0.0,2259255.0,2249866.0,5.0,2.0,0.0,3.0,1463740819648.0,15277.0
841684.0,3.0,95.0,842185.0,0.0,2269255.0,2259866.0,5.0,2.0,0.0,3.0,1463740829648.0,15277.0
851684.0,3.0,95.0,852185.0,0.0,2279255.0,2269866.0,5.0,2.0,0.0,3.0,1463740839648.0,15277.0
861684.0,3.0,139.0,862185.0,0.0,2289255.0,2279866.0,5.0,2.0,0.0,3.0,1463740849648.0,15277.0
871684.0,3.0,139.0,872185.0,0.0,2299255.0,2289866.0,5.0,2.0,0.0,3.0,1463740859648.0,15277.0
881684.0,3.0,139.0,882185.0,0.0,2309255.0,2299866.0,5.0,2.0,0.0,3.0,1463740869648.0,15277.0
891684.0,3.0,139.0,892185.0,0.0,2319255.0,2309866.0,5.0,2.0,0.0,3.0,1463740879648.0,15277.0
901684.0,3.0,139.0,902185.0,0.0,2329255.0,2319866.0,5.0,2.0,0.0,3.0,1463740889648.0,15277.0
911684.0,3.0,139.0,912185.0,0.0,2339255.0,2329866.0,5.0,2.0,0.0,3.0,1463740899648.0,15277.0
921684.0,3.0,139.0,922185.0,0.0,2349255.0,2339866.0,5.0,2.0,0.0,3.0,1463740909648.0,15277.0
931684.0,3.0,139.0,932185.0,0.0,2359255.0,2349866.0,5.0,2.0,0.0,3.0,1463740919648.0,15277.0
941684.0,3.0,139.0,942185.0,0.0,2369255.0,2359866.0,5.0,2.0,0.0,3.0,1463740929648.0,15277.0
951684.0,3.0,139.0,952185.0,0.0,2379255.0,2369866.0,5.0,2.0,0.0,3.0,1463740939648.0,15277.0
961684.0,3.0,139.0,962185.0,0.0,2389255.0,2379866.0,5.0,2.0,0.0,3.0,1463740949648.0,15277.0
971684.0,3.0,137.0,972185.0,0.0,2399255.0,2389866.0,5.0,2.0,0.0,3.0,1463740959648.0,15277.0
981684.0,3.0,142.0,982185.0,0.0,2409255.0,2399866.0,5.0,2.0,0.0,3.0,1463740969648.0,15277.0
991684.0,3.0,148.0,992185.0,0.0,2419255.0,2409866.0,5.0,2.0,0.0,3.0,1463740979648.0,15277.0
1001684.0,3.0,148.0,1002185.0,0.0,2429255.0,2419866.0,5.0,2.0,0.0,3.0,1463740989648.0,15277.0
1011684.0,3.0,148.0,1012185.0,0.0,2439255.0,2429866.0,5.0,2.0,0.0,3.0,1463740999648.0,15277.0
1021684.0,3.0,148.0,1022185.0,0.0,2449255.0,2439866.0,5.0,2.0,0.0,3.0,1463741009648.0,15277.0
1031684.0,3.0,148.0,1032185.0,0.0,2459255.0,2449866.0,5.0,2.0,0.0,3.0,1463741019648.0,15277.0
1041684.0,3.0,148.0,1042185.0,0.0,2469255.0,2459866.0,5.0,2.0,0.0,3.0,1463741029648.0,15277.0
1051684.0,3.0,148.0,1052185.0,0.0,2479255.0,2469866.0,5.0,2.0,0.0,3.0,1463741039648.0,15277.0
1061684.0,3.0,148.0,1062185.0,0.0,2489255.0,2479866.0,5.0,2.0,0.0,3.0,1463741049648.0,15277.0
1071684.0,3.0,148.0,1072185.0,0.0,2499255.0,2489866.0,5.0,2.0,0.0,3.0,1463741059648.0,15277.0
1081684.0,3.0,148.0,1082185.0,0.0,2509255.0,2499866.0,5.0,2.0,0.0,3.0,1463741069648.0,15277.0
1091684.0,3.0,148.0,1092185.0,0.0,2519255.0,2509866.0,5.0,2.0,0.0,3.0,1463741079648.0,15277.0
1101684.0,3.0,148.0,1102185.0,0.0,2529255.0,2519866.0,5.0,2.0,0.0,3.0,1463741089648.0,15277.0
1111684.0,3.0,148.0,1112185.0,0.0,2539255.0,2529866.0,5.0,2.0,0.0,3.0,1463741099648.0,15277.0
1121684.0,3.0,150.0,1122185.0,0.0,2549255.0,2539866.0,5.0,2.0,0.0,3.0,1463741109648.0,15277.0
1131684.0,3.0,150.0,1132185.0,0.0,2559255.0,2549866.0,5.0,2.0,0.0,3.0,1463741119648.0,15277.0
1141684.0,3.0,156.0,1142185.0,0.0,2569255.0,2559866.0,5.0,2.0,0.0,3.0,1463741129648.0,15277.0
1151684.0,3.0,155.0,1152185.0,0.0,2579255.0,2569866.0,5.0,2.0,0.0,3.0,1463741139648.0,15277.0
1161684.0,3.0,114.0,1162185.0,0.0,2589255.0,2579866.0,5.0,2.0,0.0,3.0,1463741149648.0,15277.0
1171684.0,3.0,133.0,1172185.0,0.0,2599255.0,2589866.0,5.0,2.0,0.0,3.0,1463741159648.0,15277.0
1181684.0,3.0,146.0,1182185.0,0.0,2609255.0,2599866.0,5.0,2.0,0.0,3.0,1463741169648.0,15277.0
1191684.0,3.0,130.0,1192185.0,0.0,2619255.0,2609866.0,5.0,2.0,0.0,3.0,1463741179648.0,15277.0
1201684.0,3.0,130.0,1202185.0,0.0,2629255.0,2619866.0,5.0,2.0,0.0,3.0,1463741189648.0,15277.0
1211684.0,3.0,130.0,1212185.0,0.0,2639255.0,2629866.0,5.0,2.0,0.0,3.0,1463741199648.0,15277.0
1221684.0,3.0,130.0,1222185.0,0.0,2649255.0,2639866.0,5.0,2.0,0.0,3.0,1463741209648.0,15277.0
1231684.0,3.0,130.0,1232185.0,0.0,2659255.0,2649866.0,5.0,2.0,0.0,3.0,1463741219648.0,15277.0
1241684.0,3.0,130.0,1242185.0,0.0,2669255.0,2659866.0,5.0,2.0,0.0,3.0,1463741229648.0,15277.0
1251684.0,3.0,130.0,1252185.0,0.0,2679255.0,2669866.0,5.0,2.0,0.0,3.0,1463741239648.0,15277.0
1261684.0,3.0,130.0,1262185.0,0.0,2689255.0,2679866.0,5.0,2.0,0.0,3.0,1463741249648.0,15277.0
1271684.0,3.0,130.0,1272185.0,0.0,2699255.0,2689866.0,5.0,2.0,0.0,3.0,1463741259648.0,15277.0
1281684.0,3.0,130.0,1282185.0,0.0,2709255.0,2699866.0,5.0,2.0,0.0,3.0,1463741269648.0,15277.0
1291684.0,3.0,130.0,1292185.0,0.0,2719255.0,2709866.0,5.0,2.0,0.0,3.0,1463741279648.0,15277.0
1301684.0,3.0,130.0,1302185.0,0.0,2729255.0,2719866.0,5.0,2.0,0.0,3.0,1463741289648.0,15277.0
1311684.0,3.0,130.0,1312185.0,0.0,2739255.0,2729866.0,5.0,2.0,0.0,3.0,1463741299648.0,15277.0
1321684.0,3.0,130.0,1322185.0,0.0,2749255.0,2739866.0,5.0,2.0,0.0,3.0,1463741309648.0,15277.0
1331684.0,3.0,130.0,1332185.0,0.0,2759255.0,2749866.0,5.0,2.0,0.0,3.0,1463741319648.0,15277.0
1341684.0,3.0,130.0,1342185.0,0.0,2769255.0,2759866.0,5.0,2.0,0.0,3.0,1463741329648.0,15277.0
1351684.0,3.0,130.0,1352185.0,0.0,2779255.0,2769866.0,5.0,2.0,0.0,3.0,1463741339648.0,15277.0
1361684.0,3.0,145.0,1362185.0,0.0,2789255.0,2779866.0,5.0,2.0,0.0,3.0,1463741349648.0,15277.0
1371684.0,3.0,145.0,1372185.0,0.0,2799255.0,2789866.0,5.0,2.0,0.0,3.0,1463741359648.0,15277.0
1381684.0,3.0,145.0,1382185.0,0.0,2809255.0,2799866.0,5.0,2.0,0.0,3.0,1463741369648.0,15277.0
1391684.0,3.0,145.0,1392185.0,0.0,2819255.0,2809866.0,5.0,2.0,0.0,3.0,1463741379648.0,15277.0
1401684.0,3.0,145.0,1402185.0,0.0,2829255.0,2819866.0,5.0,2.0,0.0,3.0,1463741389648.0,15277.0
1411684.0,3.0,145.0,1412185.0,0.0,2839255.0,2829866.0,5.0,2.0,0.0,3.0,1463741399648.0,15277.0
1421684.0,3.0,152.0,1422185.0,0.0,2849255.0,2839866.0,5.0,2.0,0.0,3.0,1463741409648.0,15277.0
1431684.0,3.0,153.0,1432185.0,0.0,2859255.0,2849866.0,5.0,2.0,0.0,3.0,1463741419648.0,15277.0
1441684.0,3.0,156.0,1442185.0,0.0,2869255.0,2859866.0,5.0,2.0,0.0,3.0,1463741429648.0,15277.0
1451684.0,3.0,156.0,1452185.0,0.0,2879255.0,2869866.0,5.0,2.0,0.0,3.0,1463741439648.0,15277.0
1461684.0,3.0,156.0,1462185.0,0.0,2889255.0,2879866.0,5.0,2.0,0.0,3.0,1463741449648.0,15277.0
1471684.0,3.0,156.0,1472185.0,0.0,2899255.0,2889866.0,5.0,2.0,0.0,3.0,1463741459648.0,15277.0
1481684.0,3.0,156.0,1482185.0,0.0,2909255.0,2899866.0,5.0,2.0,0.0,3.0,1463741469648.0,15277.0
1491684.0,3.0,156.0,1492185.0,0.0,2919255.0,2909866.0,5.0,2.0,0.0,3.0,1463741479648.0,15277.0
1501684.0,3.0,156.0,1502185.0,0.0,2929255.0,2919866.0,5.0,2.0,0.0,3.0,1463741489648.0,15277.0
1511684.0,3.0,156.0,1512185.0,0.0,2939255.0,2929866.0,5.0,2.0,0.0,3.0,1463741499648.0,15277.0
1521684.0,3.0,156.0,1522185.0,0.0,2949255.0,2939866.0,5.0,2.0,0.0,3.0,1463741509648.0,15277.0
1531684.0,3.0,156.0,1532185.0,0.0,2959255.0,2949866.0,5.0,2.0,0.0,3.0,1463741519648.0,15277.0
1541684.0,3.0,156.0,1542185.0,0.0,2969255.0,2959866.0,5.0,2.0,0.0,3.0,1463741529648.0,15277.0
1551684.0,3.0,156.0,1552185.0,0.0,2979255.0,2969866.0,5.0,2.0,0.0,3.0,1463741539648.0,15277.0
1561684.0,3.0,156.0,1562185.0,0.0,2989255.0,2979866.0,5.0,2.0,0.0,3.0,1463741549648.0,15277.0
1571684.0,3.0,156.0,1572185.0,0.0,2999255.0,2989866.0,5.0,2.0,0.0,3.0,1463741559648.0,15277.0
1581684.0,3.0,159.0,1582185.0,0.0,3009255.0,2999866.0,5.0,2.0,0.0,3.0,1463741569648.0,15277.0
1591684.0,3.0,161.0,1592185.0,0.0,3019255.0,3009866.0,5.0,2.0,0.0,3.0,1463741579648.0,15277.0
1601684.0,3.0,161.0,1602185.0,0.0,3029255.0,3019866.0,5.0,2.0,0.0,3.0,1463741589648.0,15277.0
1611684.0,3.0,161.0,1612185.0,0.0,3039255.0,3029866.0,5.0,2.0,0.0,3.0,1463741599648.0,15277.0
1621684.0,3.0,161.0,1622185.0,0.0,3049255.0,3039866.0,5.0,2.0,0.0,3.0,1463741609648.0,15277.0
1631684.0,3.0,161.0,1632185.0,0.0,3059255.0,3049866.0,5.0,2.0,0.0,3.0,1463741619648.0,15277.0
1641684.0,3.0,161.0,1642185.0,0.0,3069255.0,3059866.0,5.0,2.0,0.0,3.0,1463741629648.0,15277.0
1651684.0,3.0,161.0,1652185.0,0.0,3079255.0,3069866.0,5.0,2.0,0.0,3.0,1463741639648.0,15277.0
1661684.0,3.0,161.0,1662185.0,0.0,3089255.0,3079866.0,5.0,2.0,0.0,3.0,1463741649648.0,15277.0
1671684.0,3.0,161.0,1672185.0,0.0,3099255.0,3089866.0,5.0,2.0,0.0,3.0,1463741659648.0,15277.0
1681684.0,3.0,161.0,1682185.0,0.0,3109255.0,3099866.0,5.0,2.0,0.0,3.0,1463741669648.0,15277.0
1691684.0,3.0,161.0,1692185.0,0.0,3119255.0,3109866.0,5.0,2.0,0.0,3.0,1463741679648.0,15277.0
1701684.0,3.0,161.0,1702185.0,0.0,3129255.0,3119866.0,5.0,2.0,0.0,3.0,1463741689648.0,15277.0
1711684.0,3.0,155.0,1712185.0,0.0,3139255.0,3129866.0,5.0,2.0,0.0,3.0,1463741699648.0,15277.0
1721684.0,3.0,155.0,1722185.0,0.0,3149255.0,3139866.0,5.0,2.0,0.0,3.0,1463741709648.0,15277.0
1731684.0,3.0,148.0,1732185.0,0.0,3159255.0,3149866.0,5.0,2.0,0.0,3.0,1463741719648.0,15277.0
1741684.0,3.0,148.0,1742185.0,0.0,3169255.0,3159866.0,5.0,2.0,0.0,3.0,1463741729648.0,15277.0
1751684.0,3.0,148.0,1752185.0,0.0,3179255.0,3169866.0,5.0,2.0,0.0,3.0,1463741739648.0,15277.0
1761684.0,3.0,148.0,1762185.0,0.0,3189255.0,3179866.0,5.0,2.0,0.0,3.0,1463741749648.0,15277.0
1771684.0,3.0,148.0,1772185.0,0.0,3199255.0,3189866.0,5.0,2.0,0.0,3.0,1463741759648.0,15277.0
1781684.0,3.0,162.0,1782185.0,0.0,3209255.0,3199866.0,5.0,2.0,0.0,3.0,1463741769648.0,15277.0
1791684.0,3.0,162.0,1792185.0,0.0,3219255.0,3209866.0,5.0,2.0,0.0,3.0,1463741779648.0,15277.0
1801684.0,3.0,162.0,1802185.0,0.0,3229255.0,3219866.0,5.0,2.0,0.0,3.0,1463741789648.0,15277.0
1811684.0,3.0,162.0,1812185.0,0.0,3239255.0,3229866.0,5.0,2.0,0.0,3.0,1463741799648.0,15277.0
1821684.0,3.0,162.0,1822185.0,0.0,3249255.0,3239866.0,5.0,2.0,0.0,3.0,1463741809648.0,15277.0
1831684.0,3.0,162.0,1832185.0,0.0,3259255.0,3249866.0,5.0,2.0,0.0,3.0,1463741819648.0,15277.0
1841684.0,3.0,162.0,1842185.0,0.0,3269255.0,3259866.0,5.0,2.0,0.0,3.0,1463741829648.0,15277.0
1851684.0,3.0,162.0,1852185.0,0.0,3279255.0,3269866.0,5.0,2.0,0.0,3.0,1463741839648.0,15277.0
1861684.0,3.0,162.0,1862185.0,0.0,3289255.0,3279866.0,5.0,2.0,0.0,3.0,1463741849648.0,15277.0
1871684.0,3.0,162.0,1872185.0,0.0,3299255.0,3289866.0,5.0,2.0,0.0,3.0,1463741859648.0,15277.0
3801.0,3.0,153.0,1882185.0,0.0,3309255.0,3299866.0,5.0,2.0,0.0,3.0,1463741869648.0,15277.0
13801.0,3.0,153.0,1892185.0,0.0,3319255.0,3309866.0,5.0,2.0,0.0,3.0,1463741879648.0,15277.0
23801.0,3.0,134.0,1902185.0,0.0,3329255.0,3319866.0,5.0,2.0,0.0,3.0,1463741889648.0,15277.0
33801.0,3.0,134.0,1912185.0,0.0,3339255.0,3329866.0,5.0,2.0,0.0,3.0,1463741899648.0,15277.0
43801.0,3.0,134.0,1922185.0,0.0,3349255.0,3339866.0,5.0,2.0,0.0,3.0,1463741909648.0,15277.0
53801.0,3.0,134.0,1932185.0,0.0,3359255.0,3349866.0,5.0,2.0,0.0,3.0,1463741919648.0,15277.0
63801.0,3.0,153.0,1942185.0,0.0,3369255.0,3359866.0,5.0,2.0,0.0,3.0,1463741929648.0,15277.0
73801.0,3.0,153.0,1952185.0,0.0,3379255.0,3369866.0,5.0,2.0,0.0,3.0,1463741939648.0,15277.0
83801.0,3.0,153.0,1962185.0,0.0,3389255.0,3379866.0,5.0,2.0,0.0,3.0,1463741949648.0,15277.0
93801.0,3.0,153.0,1972185.0,0.0,3399255.0,3389866.0,5.0,2.0,0.0,3.0,1463741959648.0,15277.0
103801.0,3.0,153.0,1982185.0,0.0,3409255.0,3399866.0,5.0,2.0,0.0,3.0,1463741969648.0,15277.0
113801.0,3.0,153.0,1992185.0,0.0,3419255.0,3409866.0,5.0,2.0,0.0,3.0,1463741979648.0,15277.0
123801.0,3.0,153.0,2002185.0,0.0,3429255.0,3419866.0,5.0,2.0,0.0,3.0,1463741989648.0,15277.0
133801.0,3.0,152.0,2012185.0,0.0,3439255.0,3429866.0,5.0,2.0,0.0,3.0,1463741999648.0,15277.0
143801.0,3.0,135.0,2022185.0,0.0,3449255.0,3439866.0,5.0,2.0,0.0,3.0,1463742009648.0,15277.0
153801.0,3.0,135.0,2032185.0,0.0,3459255.0,3449866.0,5.0,2.0,0.0,3.0,1463742019648.0,15277.0
163801.0,3.0,135.0,2042185.0,0.0,3469255.0,3459866.0,5.0,2.0,0.0,3.0,1463742029648.0,15277.0
173801.0,3.0,135.0,2052185.0,0.0,3479255.0,3469866.0,5.0,2.0,0.0,3.0,1463742039648.0,15277.0
183801.0,3.0,135.0,2062185.0,0.0,3489255.0,3479866.0,5.0,2.0,0.0,3.0,1463742049648.0,15277.0
193801.0,3.0,135.0,2072185.0,0.0,3499255.0,3489866.0,5.0,2.0,0.0,3.0,1463742059648.0,15277.0
203801.0,3.0,151.0,2082185.0,0.0,3509255.0,3499866.0,5.0,2.0,0.0,3.0,1463742069648.0,15277.0
213801.0,3.0,151.0,2092185.0,0.0,3519255.0,3509866.0,5.0,2.0,0.0,3.0,1463742079648.0,15277.0
